Community Code,Community,County Code,County Description,Year,Sample Date,Beach Name,Beach Type Description,Organism,Indicator Level,Violation
103,Gardner,027,Worcester,2024,2024-07-09 00:00:00,Lithuanian Outing Assoc.,Fresh,E. Coli,44,No
103,Gardner,027,Worcester,2024,2024-07-23 00:00:00,Lithuanian Outing Assoc.,Fresh,E. Coli,3,No
103,Gardner,027,Worcester,2024,2024-07-30 00:00:00,Lithuanian Outing Assoc.,Fresh,E. Coli,1,No
103,Gardner,027,Worcester,2024,2024-08-27 00:00:00,Lithuanian Outing Assoc.,Fresh,E. Coli,2,No
103,Gardner,027,Worcester,2024,2024-07-16 00:00:00,Lithuanian Outing Assoc.,Fresh,E. Coli,22,No
162,Lunenburg,027,Worcester,2024,2024-06-17 00:00:00,Lunenburg Town Beach,Fresh,E. Coli,3,No
162,Lunenburg,027,Worcester,2024,2024-07-15 00:00:00,Lunenburg Town Beach,Fresh,E. Coli,20,No
162,Lunenburg,027,Worcester,2024,2024-07-16 00:00:00,Lunenburg Town Beach,Fresh,E. Coli,37,No
162,Lunenburg,027,Worcester,2024,2024-07-01 00:00:00,Lunenburg Town Beach,Fresh,E. Coli,50,No
162,Lunenburg,027,Worcester,2024,2024-07-22 00:00:00,Lunenburg Town Beach,Fresh,E. Coli,126,No
162,Lunenburg,027,Worcester,2024,2024-07-29 00:00:00,Lunenburg Town Beach,Fresh,E. Coli,182,No
162,Lunenburg,027,Worcester,2024,2024-06-24 00:00:00,Lunenburg Town Beach,Fresh,E. Coli,65,No
162,Lunenburg,027,Worcester,2024,2024-08-12 00:00:00,Lunenburg Town Beach,Fresh,E. Coli,107,No
162,Lunenburg,027,Worcester,2024,2024-07-10 00:00:00,Lunenburg Town Beach,Fresh,E. Coli,66,No
162,Lunenburg,027,Worcester,2024,2024-07-09 00:00:00,Lunenburg Town Beach,Fresh,E. Coli,365,Yes
162,Lunenburg,027,Worcester,2024,2024-08-05 00:00:00,Lunenburg Town Beach,Fresh,E. Coli,133,No
162,Lunenburg,027,Worcester,2024,2024-08-19 00:00:00,Lunenburg Town Beach,Fresh,E. Coli,12,No
162,Lunenburg,027,Worcester,2024,2024-07-08 00:00:00,Lunenburg Town Beach,Fresh,E. Coli,2420,Yes
162,Lunenburg,027,Worcester,2024,2024-07-12 00:00:00,Lunenburg Town Beach,Fresh,E. Coli,124,No
280,Spencer,027,Worcester,2024,2024-06-17 00:00:00,Luther Hill Park,Fresh,E. Coli,36.9,No
280,Spencer,027,Worcester,2024,2024-07-22 00:00:00,Luther Hill Park,Fresh,E. Coli,49.6,No
280,Spencer,027,Worcester,2024,2024-08-05 00:00:00,Luther Hill Park,Fresh,E. Coli,83.6,No
280,Spencer,027,Worcester,2024,2024-07-24 00:00:00,Luther Hill Park,Fresh,E. Coli,12,No
280,Spencer,027,Worcester,2024,2024-07-08 00:00:00,Luther Hill Park,Fresh,E. Coli,161.6,No
280,Spencer,027,Worcester,2024,2024-07-01 00:00:00,Luther Hill Park,Fresh,E. Coli,9.6,No
280,Spencer,027,Worcester,2024,2024-07-15 00:00:00,Luther Hill Park,Fresh,E. Coli,132,No
280,Spencer,027,Worcester,2024,2024-06-24 00:00:00,Luther Hill Park,Fresh,E. Coli,26.5,No
280,Spencer,027,Worcester,2024,2024-07-29 00:00:00,Luther Hill Park,Fresh,E. Coli,69.1,No
280,Spencer,027,Worcester,2024,2024-08-12 00:00:00,Luther Hill Park,Fresh,E. Coli,26.2,No
280,Spencer,027,Worcester,2024,2024-06-10 00:00:00,Luther Hill Park,Fresh,E. Coli,60.2,No
290,Sutton,027,Worcester,2024,2024-06-10 00:00:00,Marions Camp,Fresh,E. Coli,1,No
290,Sutton,027,Worcester,2024,2024-06-17 00:00:00,Marions Camp,Fresh,E. Coli,2,No
290,Sutton,027,Worcester,2024,2024-08-05 00:00:00,Marions Camp,Fresh,E. Coli,5.2,No
290,Sutton,027,Worcester,2024,2024-07-01 00:00:00,Marions Camp,Fresh,E. Coli,7.5,No
290,Sutton,027,Worcester,2024,2024-06-25 00:00:00,Marions Camp,Fresh,E. Coli,4.1,No
290,Sutton,027,Worcester,2024,2024-07-22 00:00:00,Marions Camp,Fresh,E. Coli,2,No
290,Sutton,027,Worcester,2024,2024-07-29 00:00:00,Marions Camp,Fresh,E. Coli,2,No
290,Sutton,027,Worcester,2024,2024-08-19 00:00:00,Marions Camp,Fresh,E. Coli,0.5,No
290,Sutton,027,Worcester,2024,2024-07-15 00:00:00,Marions Camp,Fresh,E. Coli,9.6,No
290,Sutton,027,Worcester,2024,2024-06-03 00:00:00,Marions Camp,Fresh,E. Coli,4.1,No
290,Sutton,027,Worcester,2024,2024-08-26 00:00:00,Marions Camp,Fresh,E. Coli,4.1,No
290,Sutton,027,Worcester,2024,2024-09-03 00:00:00,Marions Camp,Fresh,E. Coli,1,No
290,Sutton,027,Worcester,2024,2024-07-08 00:00:00,Marions Camp,Fresh,E. Coli,1,No
290,Sutton,027,Worcester,2024,2024-08-12 00:00:00,Marions Camp,Fresh,E. Coli,7.4,No
316,Webster,027,Worcester,2024,2024-07-24 00:00:00,Memorial Beach (Webster) @Location 1,Fresh,E. Coli,4.1,No
316,Webster,027,Worcester,2024,2024-06-05 00:00:00,Memorial Beach (Webster) @Location 1,Fresh,E. Coli,1,No
316,Webster,027,Worcester,2024,2024-07-02 00:00:00,Memorial Beach (Webster) @Location 1,Fresh,E. Coli,18.1,No
316,Webster,027,Worcester,2024,2024-08-07 00:00:00,Memorial Beach (Webster) @Location 1,Fresh,E. Coli,31.5,No
316,Webster,027,Worcester,2024,2024-08-28 00:00:00,Memorial Beach (Webster) @Location 1,Fresh,E. Coli,14.5,No
316,Webster,027,Worcester,2024,2024-07-31 00:00:00,Memorial Beach (Webster) @Location 1,Fresh,E. Coli,8.5,No
316,Webster,027,Worcester,2024,2024-07-17 00:00:00,Memorial Beach (Webster) @Location 1,Fresh,E. Coli,13.4,No
316,Webster,027,Worcester,2024,2024-06-26 00:00:00,Memorial Beach (Webster) @Location 1,Fresh,E. Coli,1,No
316,Webster,027,Worcester,2024,2024-05-29 00:00:00,Memorial Beach (Webster) @Location 1,Fresh,E. Coli,7.5,No
316,Webster,027,Worcester,2024,2024-06-18 00:00:00,Memorial Beach (Webster) @Location 1,Fresh,E. Coli,2,No
316,Webster,027,Worcester,2024,2024-06-12 00:00:00,Memorial Beach (Webster) @Location 1,Fresh,E. Coli,11.9,No
316,Webster,027,Worcester,2024,2024-08-14 00:00:00,Memorial Beach (Webster) @Location 1,Fresh,E. Coli,150,No
316,Webster,027,Worcester,2024,2024-07-10 00:00:00,Memorial Beach (Webster) @Location 1,Fresh,E. Coli,5.2,No
316,Webster,027,Worcester,2024,2024-08-21 00:00:00,Memorial Beach (Webster) @Location 1,Fresh,E. Coli,13.2,No
179,Mendon,027,Worcester,2024,2024-08-26 00:00:00,Mendon Town Beach @Right Side,Fresh,E. Coli,21.1,No
179,Mendon,027,Worcester,2024,2024-07-01 00:00:00,Mendon Town Beach @Left Side,Fresh,E. Coli,50.4,No
179,Mendon,027,Worcester,2024,2024-08-12 00:00:00,Mendon Town Beach @Left Side,Fresh,E. Coli,365.4,Yes
179,Mendon,027,Worcester,2024,2024-07-08 00:00:00,Mendon Town Beach @Right Side,Fresh,E. Coli,6.3,No
179,Mendon,027,Worcester,2024,2024-07-22 00:00:00,Mendon Town Beach @Right Side,Fresh,E. Coli,7.3,No
179,Mendon,027,Worcester,2024,2024-08-21 00:00:00,Mendon Town Beach @Right Side,Fresh,E. Coli,146.7,No
179,Mendon,027,Worcester,2024,2024-07-08 00:00:00,Mendon Town Beach @Left Side,Fresh,E. Coli,6.3,No
179,Mendon,027,Worcester,2024,2024-06-10 00:00:00,Mendon Town Beach @Left Side,Fresh,E. Coli,65.7,No
179,Mendon,027,Worcester,2024,2024-08-14 00:00:00,Mendon Town Beach @Right Side,Fresh,E. Coli,36.9,No
179,Mendon,027,Worcester,2024,2024-08-14 00:00:00,Mendon Town Beach @Left Side,Fresh,E. Coli,16,No
179,Mendon,027,Worcester,2024,2024-07-29 00:00:00,Mendon Town Beach @Left Side,Fresh,E. Coli,14.6,No
179,Mendon,027,Worcester,2024,2024-07-29 00:00:00,Mendon Town Beach @Right Side,Fresh,E. Coli,25.3,No
179,Mendon,027,Worcester,2024,2024-07-22 00:00:00,Mendon Town Beach @Left Side,Fresh,E. Coli,6.3,No
179,Mendon,027,Worcester,2024,2024-08-21 00:00:00,Mendon Town Beach @Left Side,Fresh,E. Coli,128.1,No
179,Mendon,027,Worcester,2024,2024-06-10 00:00:00,Mendon Town Beach @Right Side,Fresh,E. Coli,59.1,No
179,Mendon,027,Worcester,2024,2024-07-01 00:00:00,Mendon Town Beach @Right Side,Fresh,E. Coli,14.5,No
179,Mendon,027,Worcester,2024,2024-08-12 00:00:00,Mendon Town Beach @Right Side,Fresh,E. Coli,980.4,Yes
179,Mendon,027,Worcester,2024,2024-08-05 00:00:00,Mendon Town Beach @Left Side,Fresh,E. Coli,64.4,No
179,Mendon,027,Worcester,2024,2024-08-26 00:00:00,Mendon Town Beach @Left Side,Fresh,E. Coli,14.5,No
179,Mendon,027,Worcester,2024,2024-06-17 00:00:00,Mendon Town Beach @Right Side,Fresh,E. Coli,5.2,No
179,Mendon,027,Worcester,2024,2024-08-05 00:00:00,Mendon Town Beach @Right Side,Fresh,E. Coli,78.5,No
179,Mendon,027,Worcester,2024,2024-07-15 00:00:00,Mendon Town Beach @Right Side,Fresh,E. Coli,14.4,No
179,Mendon,027,Worcester,2024,2024-06-24 00:00:00,Mendon Town Beach @Left Side,Fresh,E. Coli,58.3,No
179,Mendon,027,Worcester,2024,2024-06-17 00:00:00,Mendon Town Beach @Left Side,Fresh,E. Coli,26.2,No
179,Mendon,027,Worcester,2024,2024-06-24 00:00:00,Mendon Town Beach @Right Side,Fresh,E. Coli,39.9,No
179,Mendon,027,Worcester,2024,2024-07-15 00:00:00,Mendon Town Beach @Left Side,Fresh,E. Coli,88.2,No
080,Dudley,027,Worcester,2024,2024-08-07 00:00:00,Merino Pond,Fresh,E. Coli,37.3,No
080,Dudley,027,Worcester,2024,2024-07-17 00:00:00,Merino Pond,Fresh,E. Coli,9.7,No
080,Dudley,027,Worcester,2024,2024-06-18 00:00:00,Merino Pond,Fresh,E. Coli,25,No
080,Dudley,027,Worcester,2024,2024-07-10 00:00:00,Merino Pond,Fresh,E. Coli,12.1,No
080,Dudley,027,Worcester,2024,2024-07-31 00:00:00,Merino Pond,Fresh,E. Coli,8.5,No
080,Dudley,027,Worcester,2024,2024-06-05 00:00:00,Merino Pond,Fresh,E. Coli,0.5,No
080,Dudley,027,Worcester,2024,2024-06-26 00:00:00,Merino Pond,Fresh,E. Coli,0.5,No
080,Dudley,027,Worcester,2024,2024-05-29 00:00:00,Merino Pond,Fresh,E. Coli,1,No
080,Dudley,027,Worcester,2024,2024-06-12 00:00:00,Merino Pond,Fresh,E. Coli,2,No
222,Oakham,027,Worcester,2024,2024-07-15 00:00:00,Pine Acres Resort,Fresh,E. Coli,5,No
222,Oakham,027,Worcester,2024,2024-05-28 00:00:00,Pine Acres Resort,Fresh,E. Coli,10,No
222,Oakham,027,Worcester,2024,2024-06-03 00:00:00,Pine Acres Resort,Fresh,E. Coli,20,No
222,Oakham,027,Worcester,2024,2024-06-17 00:00:00,Pine Acres Resort,Fresh,E. Coli,5,No
222,Oakham,027,Worcester,2024,2024-07-29 00:00:00,Pine Acres Resort,Fresh,E. Coli,63,No
222,Oakham,027,Worcester,2024,2024-07-22 00:00:00,Pine Acres Resort,Fresh,E. Coli,5,No
222,Oakham,027,Worcester,2024,2024-06-10 00:00:00,Pine Acres Resort,Fresh,E. Coli,5,No
222,Oakham,027,Worcester,2024,2024-07-01 00:00:00,Pine Acres Resort,Fresh,E. Coli,10,No
222,Oakham,027,Worcester,2024,2024-08-19 00:00:00,Pine Acres Resort,Fresh,E. Coli,5,No
222,Oakham,027,Worcester,2024,2024-07-08 00:00:00,Pine Acres Resort,Fresh,E. Coli,5,No
222,Oakham,027,Worcester,2024,2024-08-26 00:00:00,Pine Acres Resort,Fresh,E. Coli,5,No
222,Oakham,027,Worcester,2024,2024-05-20 00:00:00,Pine Acres Resort,Fresh,E. Coli,5,No
222,Oakham,027,Worcester,2024,2024-08-05 00:00:00,Pine Acres Resort,Fresh,E. Coli,20,No
222,Oakham,027,Worcester,2024,2024-08-12 00:00:00,Pine Acres Resort,Fresh,E. Coli,10,No
222,Oakham,027,Worcester,2024,2024-06-24 00:00:00,Pine Acres Resort,Fresh,E. Coli,10,No
140,Hubbardston,027,Worcester,2024,2024-06-18 00:00:00,Pinecrest Property Owners Assoc.,Fresh,E. Coli,1,No
140,Hubbardston,027,Worcester,2024,2024-07-02 00:00:00,Pinecrest Property Owners Assoc.,Fresh,E. Coli,0.5,No
140,Hubbardston,027,Worcester,2024,2024-07-30 00:00:00,Pinecrest Property Owners Assoc.,Fresh,E. Coli,1,No
140,Hubbardston,027,Worcester,2024,2024-07-16 00:00:00,Pinecrest Property Owners Assoc.,Fresh,E. Coli,3,No
140,Hubbardston,027,Worcester,2024,2024-05-21 00:00:00,Pinecrest Property Owners Assoc.,Fresh,E. Coli,2,No
140,Hubbardston,027,Worcester,2024,2024-08-28 00:00:00,Pinecrest Property Owners Assoc.,Fresh,E. Coli,6,No
140,Hubbardston,027,Worcester,2024,2024-08-13 00:00:00,Pinecrest Property Owners Assoc.,Fresh,E. Coli,2,No
140,Hubbardston,027,Worcester,2024,2024-06-05 00:00:00,Pinecrest Property Owners Assoc.,Fresh,E. Coli,4,No
294,Templeton,027,Worcester,2024,2024-06-18 00:00:00,Pinewood Shores,Fresh,E. Coli,3,No
294,Templeton,027,Worcester,2024,2024-07-31 00:00:00,Pinewood Shores,Fresh,E. Coli,2,No
294,Templeton,027,Worcester,2024,2024-06-25 00:00:00,Pinewood Shores,Fresh,E. Coli,4,No
294,Templeton,027,Worcester,2024,2024-08-19 00:00:00,Pinewood Shores,Fresh,E. Coli,10,No
294,Templeton,027,Worcester,2024,2024-08-05 00:00:00,Pinewood Shores,Fresh,E. Coli,32,No
294,Templeton,027,Worcester,2024,2024-07-23 00:00:00,Pinewood Shores,Fresh,E. Coli,6,No
294,Templeton,027,Worcester,2024,2024-05-28 00:00:00,Pinewood Shores,Fresh,E. Coli,16,No
294,Templeton,027,Worcester,2024,2024-07-17 00:00:00,Pinewood Shores,Fresh,E. Coli,29,No
294,Templeton,027,Worcester,2024,2024-07-09 00:00:00,Pinewood Shores,Fresh,E. Coli,10,No
294,Templeton,027,Worcester,2024,2024-06-10 00:00:00,Pinewood Shores,Fresh,E. Coli,2,No
294,Templeton,027,Worcester,2024,2024-08-26 00:00:00,Pinewood Shores,Fresh,E. Coli,5,No
294,Templeton,027,Worcester,2024,2024-07-01 00:00:00,Pinewood Shores,Fresh,E. Coli,3,No
294,Templeton,027,Worcester,2024,2024-08-13 00:00:00,Pinewood Shores,Fresh,E. Coli,6,No
294,Templeton,027,Worcester,2024,2024-06-04 00:00:00,Pinewood Shores,Fresh,E. Coli,2,No
304,Uxbridge,027,Worcester,2024,2024-07-29 00:00:00,Pout Pond Beach,Fresh,E. Coli,6.3,No
304,Uxbridge,027,Worcester,2024,2024-08-12 00:00:00,Pout Pond Beach,Fresh,E. Coli,3.1,No
304,Uxbridge,027,Worcester,2024,2024-05-13 00:00:00,Pout Pond Beach,Fresh,E. Coli,2,No
304,Uxbridge,027,Worcester,2024,2024-06-17 00:00:00,Pout Pond Beach,Fresh,E. Coli,5.2,No
304,Uxbridge,027,Worcester,2024,2024-05-28 00:00:00,Pout Pond Beach,Fresh,E. Coli,1,No
304,Uxbridge,027,Worcester,2024,2024-08-19 00:00:00,Pout Pond Beach,Fresh,E. Coli,8.6,No
304,Uxbridge,027,Worcester,2024,2024-08-05 00:00:00,Pout Pond Beach,Fresh,E. Coli,13.1,No
304,Uxbridge,027,Worcester,2024,2024-07-15 00:00:00,Pout Pond Beach,Fresh,E. Coli,21.1,No
304,Uxbridge,027,Worcester,2024,2024-07-08 00:00:00,Pout Pond Beach,Fresh,E. Coli,29.8,No
304,Uxbridge,027,Worcester,2024,2024-06-24 00:00:00,Pout Pond Beach,Fresh,E. Coli,4.1,No
304,Uxbridge,027,Worcester,2024,2024-06-10 00:00:00,Pout Pond Beach,Fresh,E. Coli,2,No
304,Uxbridge,027,Worcester,2024,2024-07-22 00:00:00,Pout Pond Beach,Fresh,E. Coli,7.3,No
304,Uxbridge,027,Worcester,2024,2024-07-01 00:00:00,Pout Pond Beach,Fresh,E. Coli,3.1,No
304,Uxbridge,027,Worcester,2024,2024-06-03 00:00:00,Pout Pond Beach,Fresh,E. Coli,4.1,No
304,Uxbridge,027,Worcester,2024,2024-08-26 00:00:00,Pout Pond Beach,Fresh,E. Coli,14.6,No
304,Uxbridge,027,Worcester,2024,2024-05-06 00:00:00,Pout Pond Beach,Fresh,E. Coli,3,No
235,Phillipston,027,Worcester,2024,2024-05-29 00:00:00,Queen Lake Beach @South,Fresh,E. Coli,4,No
235,Phillipston,027,Worcester,2024,2024-07-24 00:00:00,Queen Lake Beach @North,Fresh,E. Coli,3,No
235,Phillipston,027,Worcester,2024,2024-07-02 00:00:00,Queen Lake Beach @South,Fresh,E. Coli,5,No
235,Phillipston,027,Worcester,2024,2024-07-10 00:00:00,Queen Lake Beach @South,Fresh,E. Coli,67,No
235,Phillipston,027,Worcester,2024,2024-07-17 00:00:00,Queen Lake Beach @South,Fresh,E. Coli,20,No
235,Phillipston,027,Worcester,2024,2024-07-24 00:00:00,Queen Lake Beach @South,Fresh,E. Coli,5,No
235,Phillipston,027,Worcester,2024,2024-06-05 00:00:00,Queen Lake Beach @North,Fresh,E. Coli,1,No
235,Phillipston,027,Worcester,2024,2024-06-26 00:00:00,Queen Lake Beach @South,Fresh,E. Coli,6,No
235,Phillipston,027,Worcester,2024,2024-06-19 00:00:00,Queen Lake Beach @North,Fresh,E. Coli,8,No
235,Phillipston,027,Worcester,2024,2024-08-14 00:00:00,Queen Lake Beach @North,Fresh,E. Coli,6,No
235,Phillipston,027,Worcester,2024,2024-08-28 00:00:00,Queen Lake Beach @South,Fresh,E. Coli,1,No
235,Phillipston,027,Worcester,2024,2024-05-29 00:00:00,Queen Lake Beach @North,Fresh,E. Coli,3,No
235,Phillipston,027,Worcester,2024,2024-08-21 00:00:00,Queen Lake Beach @North,Fresh,E. Coli,1,No
235,Phillipston,027,Worcester,2024,2024-06-26 00:00:00,Queen Lake Beach @North,Fresh,E. Coli,4,No
235,Phillipston,027,Worcester,2024,2024-07-10 00:00:00,Queen Lake Beach @North,Fresh,E. Coli,84,No
235,Phillipston,027,Worcester,2024,2024-07-31 00:00:00,Queen Lake Beach @North,Fresh,E. Coli,12,No
235,Phillipston,027,Worcester,2024,2024-08-07 00:00:00,Queen Lake Beach @South,Fresh,E. Coli,34,No
235,Phillipston,027,Worcester,2024,2024-06-12 00:00:00,Queen Lake Beach @South,Fresh,E. Coli,3,No
235,Phillipston,027,Worcester,2024,2024-07-31 00:00:00,Queen Lake Beach @South,Fresh,E. Coli,23,No
235,Phillipston,027,Worcester,2024,2024-08-21 00:00:00,Queen Lake Beach @South,Fresh,E. Coli,6,No
235,Phillipston,027,Worcester,2024,2024-06-12 00:00:00,Queen Lake Beach @North,Fresh,E. Coli,0.5,No
235,Phillipston,027,Worcester,2024,2024-08-07 00:00:00,Queen Lake Beach @North,Fresh,E. Coli,36,No
235,Phillipston,027,Worcester,2024,2024-08-28 00:00:00,Queen Lake Beach @North,Fresh,E. Coli,20,No
235,Phillipston,027,Worcester,2024,2024-06-19 00:00:00,Queen Lake Beach @South,Fresh,E. Coli,4,No
235,Phillipston,027,Worcester,2024,2024-08-14 00:00:00,Queen Lake Beach @South,Fresh,E. Coli,3,No
235,Phillipston,027,Worcester,2024,2024-05-22 00:00:00,Queen Lake Beach @South,Fresh,E. Coli,5,No
235,Phillipston,027,Worcester,2024,2024-05-22 00:00:00,Queen Lake Beach @North,Fresh,E. Coli,1,No
235,Phillipston,027,Worcester,2024,2024-07-02 00:00:00,Queen Lake Beach @North,Fresh,E. Coli,2,No
235,Phillipston,027,Worcester,2024,2024-07-17 00:00:00,Queen Lake Beach @North,Fresh,E. Coli,36,No
235,Phillipston,027,Worcester,2024,2024-06-05 00:00:00,Queen Lake Beach @South,Fresh,E. Coli,0.5,No
162,Lunenburg,027,Worcester,2024,2024-07-23 00:00:00,Shady Point Campground,Fresh,E. Coli,4,No
162,Lunenburg,027,Worcester,2024,2024-07-08 00:00:00,Shady Point Campground,Fresh,E. Coli,53,No
162,Lunenburg,027,Worcester,2024,2024-08-21 00:00:00,Shady Point Campground,Fresh,E. Coli,60,No
162,Lunenburg,027,Worcester,2024,2024-06-24 00:00:00,Shady Point Campground,Fresh,E. Coli,80,No
162,Lunenburg,027,Worcester,2024,2024-08-26 00:00:00,Shady Point Campground,Fresh,E. Coli,210,No
162,Lunenburg,027,Worcester,2024,2024-07-16 00:00:00,Shady Point Campground,Fresh,E. Coli,18,No
162,Lunenburg,027,Worcester,2024,2024-08-12 00:00:00,Shady Point Campground,Fresh,E. Coli,133,No
162,Lunenburg,027,Worcester,2024,2024-06-17 00:00:00,Shady Point Campground,Fresh,E. Coli,17,No
162,Lunenburg,027,Worcester,2024,2024-05-22 00:00:00,Shady Point Campground,Fresh,E. Coli,4,No
162,Lunenburg,027,Worcester,2024,2024-07-02 00:00:00,Shady Point Campground,Fresh,E. Coli,21,No
162,Lunenburg,027,Worcester,2024,2024-06-04 00:00:00,Shady Point Campground,Fresh,E. Coli,7,No
162,Lunenburg,027,Worcester,2024,2024-05-17 00:00:00,Shady Point Campground,Fresh,E. Coli,12,No
162,Lunenburg,027,Worcester,2024,2024-07-30 00:00:00,Shady Point Campground,Fresh,E. Coli,18,No
162,Lunenburg,027,Worcester,2024,2024-09-03 00:00:00,Shady Point Campground,Fresh,E. Coli,46,No
162,Lunenburg,027,Worcester,2024,2024-08-05 00:00:00,Shady Point Campground,Fresh,E. Coli,25,No
162,Lunenburg,027,Worcester,2024,2024-06-10 00:00:00,Shady Point Campground,Fresh,E. Coli,11,No
348,Worcester,027,Worcester,2024,2024-06-24 00:00:00,Shore Park,Fresh,E. Coli,206.4,No
348,Worcester,027,Worcester,2024,2024-07-08 00:00:00,Shore Park,Fresh,E. Coli,16,No
348,Worcester,027,Worcester,2024,2024-08-05 00:00:00,Shore Park,Fresh,E. Coli,45.7,No
348,Worcester,027,Worcester,2024,2024-08-12 00:00:00,Shore Park,Fresh,E. Coli,52,No
348,Worcester,027,Worcester,2024,2024-07-15 00:00:00,Shore Park,Fresh,E. Coli,64.4,No
348,Worcester,027,Worcester,2024,2024-07-01 00:00:00,Shore Park,Fresh,E. Coli,20.1,No
348,Worcester,027,Worcester,2024,2024-07-29 00:00:00,Shore Park,Fresh,E. Coli,10.8,No
348,Worcester,027,Worcester,2024,2024-08-19 00:00:00,Shore Park,Fresh,E. Coli,55.4,No
348,Worcester,027,Worcester,2024,2024-07-22 00:00:00,Shore Park,Fresh,E. Coli,15.8,No
110,Grafton,027,Worcester,2024,2024-07-22 00:00:00,Silver Lake Beach,Fresh,E. Coli,39.9,No
110,Grafton,027,Worcester,2024,2024-07-01 00:00:00,Silver Lake Beach,Fresh,E. Coli,10.8,No
110,Grafton,027,Worcester,2024,2024-07-08 00:00:00,Silver Lake Beach,Fresh,E. Coli,6.2,No
110,Grafton,027,Worcester,2024,2024-06-24 00:00:00,Silver Lake Beach,Fresh,E. Coli,14.6,No
110,Grafton,027,Worcester,2024,2024-06-17 00:00:00,Silver Lake Beach,Fresh,E. Coli,95.9,No
110,Grafton,027,Worcester,2024,2024-06-10 00:00:00,Silver Lake Beach,Fresh,E. Coli,1,No
110,Grafton,027,Worcester,2024,2024-07-29 00:00:00,Silver Lake Beach,Fresh,E. Coli,9.8,No
110,Grafton,027,Worcester,2024,2024-07-15 00:00:00,Silver Lake Beach,Fresh,E. Coli,5.2,No
110,Grafton,027,Worcester,2024,2024-06-03 00:00:00,Silver Lake Beach,Fresh,E. Coli,39.7,No
110,Grafton,027,Worcester,2024,2024-08-05 00:00:00,Silver Lake Beach,Fresh,E. Coli,2,No
015,Athol,027,Worcester,2024,2024-08-05 00:00:00,Silver Pond Beach,Fresh,E. Coli,14,No
015,Athol,027,Worcester,2024,2024-08-26 00:00:00,Silver Pond Beach,Fresh,E. Coli,1,No
015,Athol,027,Worcester,2024,2024-07-29 00:00:00,Silver Pond Beach,Fresh,E. Coli,3,No
015,Athol,027,Worcester,2024,2024-06-04 00:00:00,Silver Pond Beach,Fresh,E. Coli,12,No
015,Athol,027,Worcester,2024,2024-07-01 00:00:00,Silver Pond Beach,Fresh,E. Coli,2,No
015,Athol,027,Worcester,2024,2024-07-08 00:00:00,Silver Pond Beach,Fresh,E. Coli,16,No
015,Athol,027,Worcester,2024,2024-07-15 00:00:00,Silver Pond Beach,Fresh,E. Coli,4,No
015,Athol,027,Worcester,2024,2024-08-12 00:00:00,Silver Pond Beach,Fresh,E. Coli,0.5,No
015,Athol,027,Worcester,2024,2024-06-10 00:00:00,Silver Pond Beach,Fresh,E. Coli,172,No
015,Athol,027,Worcester,2024,2024-08-05 00:00:00,Silver Pond Beach,Fresh,E. Coli,345,Yes
015,Athol,027,Worcester,2024,2024-06-24 00:00:00,Silver Pond Beach,Fresh,E. Coli,7,No
015,Athol,027,Worcester,2024,2024-07-22 00:00:00,Silver Pond Beach,Fresh,E. Coli,6,No
015,Athol,027,Worcester,2024,2024-08-19 00:00:00,Silver Pond Beach,Fresh,E. Coli,48,No
015,Athol,027,Worcester,2024,2024-06-17 00:00:00,Silver Pond Beach,Fresh,E. Coli,27,No
348,Worcester,027,Worcester,2024,2024-07-01 00:00:00,Smith Pond,Fresh,E. Coli,12.6,No
348,Worcester,027,Worcester,2024,2024-07-08 00:00:00,Smith Pond,Fresh,E. Coli,39.8,No
348,Worcester,027,Worcester,2024,2024-07-29 00:00:00,Smith Pond,Fresh,E. Coli,32.8,No
348,Worcester,027,Worcester,2024,2024-08-05 00:00:00,Smith Pond,Fresh,E. Coli,12.6,No
348,Worcester,027,Worcester,2024,2024-06-24 00:00:00,Smith Pond,Fresh,E. Coli,52.4,No
348,Worcester,027,Worcester,2024,2024-08-12 00:00:00,Smith Pond,Fresh,E. Coli,24,No
348,Worcester,027,Worcester,2024,2024-07-15 00:00:00,Smith Pond,Fresh,E. Coli,26.8,No
